,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
697,697,697,4.3,you pass a pointer to the first item and also pass the size.,4,3,3.5,0.142725468,0.857274532,0.81787915,0.182633132,0.282641007,0.989526732,0.880253525,0.999841205,0.812763291,0.870528022,0.654429007,0.93993106,0.849670629,0.395905584,0.246987978
698,698,698,4.3,By reference.,5,5,5,0,1,1,0.948016524,0.954376896,0.992687258,0.916389515,0.999877009,0.85497931,0.980277803,0.94735989,0.935375654,0.838270206,0.806881011,0.759274415
699,699,699,4.3,"In two parts, the array itself, and it's size, so that the function it's being passed to can avoid out of bounds errors.",4,4,4,0.149700761,0.850299239,0.808978522,0.149981707,0.253984606,0.976275424,0.728744235,0.999905376,0.888427541,0.825211632,0.533475963,0.925923557,0.814615255,0.410433024,0.265096629
700,700,700,4.3,Specify array name without brackets. Array size is normally passed as another argument so the function can process the specific number of elements in the array. Arrays are passed by reference. Individual array elements passed by value. Functions that take arrays as arguments.,5,5,5,0.131216824,0.868783176,0.832564433,0.459072173,0.525256704,0.983316853,0.809252657,0.999838733,0.809848151,0.77034513,0.387032911,0.920018761,0.79983783,0.504643202,0.382530891
701,701,701,4.3,Arrays are passed by reference.,5,5,5,0.05469811,0.94530189,0.930204004,0.695956409,0.733157273,0.99425614,0.934327374,0.999916185,0.901173157,0.97898199,0.943901262,0.877631017,0.693757668,0.751703501,0.690494901
702,702,702,4.3,the same way but with [] at the declaration and the actual function.,3,3,3,0.155363917,0.844636083,0.801752209,0.299551696,0.38525415,0.985257392,0.831439873,0.999864602,0.840349941,0.914748839,0.77245788,0.930056036,0.824957255,0.523337007,0.405832972
703,703,703,4.3,specify the array name without brackets.,3,3,3,0.149711609,0.850288391,0.808964679,0.342216611,0.422698854,0.988823204,0.872209719,0.9998728,0.85001697,0.904105463,0.744049864,0.922958097,0.807193854,0.429122448,0.288393249
704,704,704,4.3,by reference,5,5,5,0.066319585,0.933680415,0.915374745,0.802811801,0.826938511,0.996143597,0.955907683,0.99995552,0.947553304,1,1,1,1,1,0.999999851
705,705,705,4.3,"You pass the name of the array to the function. So for: int bin [10]; you pass it to an array like so: jingle(bin); but jingle must be declared correctly in order to receive an array, either with prototype void jingle (int []); or with the definition in its initialization: void jingle (int array[]);  It's also worth noting that arrays are passed to function by reference, so as to not copy large arrays over and over and burn memory.  This gives the function complete control over the array however.",5,5,5,0.140442729,0.859557271,0.820791975,0.372671485,0.449427461,0.943821125,0.357676875,0.999890201,0.870534544,0.711178263,0.229111843,0.907264966,0.767920004,0.484463155,0.35737619
706,706,706,4.3,They are called by the function then the function must loop through the array to get the set of characters.,1,3,2,0.147524536,0.852475464,0.811755433,0.239357725,0.332425135,0.985195136,0.83072807,0.99981392,0.780591272,0.829427516,0.544728492,0.920859366,0.80194154,0.443808675,0.306699829
707,707,707,4.3,"by reference by default, unless you specify const, at which the later will make the array unmodifiable.",5,5,5,0.112021625,0.887978375,0.857057932,0.591091037,0.641122569,0.984536607,0.823198753,0.999906129,0.88931572,0.857887822,0.620691309,0.939669788,0.849016766,0.596103668,0.496537602
708,708,708,4.3,"The function recieves both the array and the array size as parameters. function(arrayName, arraySize)",4,4,4,0.171391964,0.828608036,0.781300067,0.206145868,0.303276872,0.983532427,0.811717435,0.999874542,0.852070431,0.896249127,0.723080679,0.925401174,0.813307932,0.405438036,0.258870308
709,709,709,4.3,specifying array name and passing as reference in an argument into the function,5,5,5,0.155314684,0.844685316,0.801815032,0.380381525,0.456194149,0.988063928,0.863528507,0.999907638,0.891094766,0.863030385,0.634417218,0.940241147,0.850446657,0.655862153,0.571027362
710,710,710,4.3,1st you must specify the array name without brackets and then the array name and size are passed as two arguments in the function call.,4,4,4,0.162462354,0.837537646,0.792694447,0.190209895,0.289290725,0.978975092,0.759610986,0.999859182,0.833959767,0.834401073,0.55800331,0.925274614,0.812991202,0.462890565,0.330485664
711,711,711,4.3,"arrays are passed by reference, passing the starting address of array. programmer specifies the array name without brackets and passes the array size as another argument so the function can process the specific number of elements in the array",5,5,5,0.15840596,0.84159404,0.797870496,0.302858621,0.388156461,0.977036768,0.737449091,0.999853521,0.827284903,0.813154805,0.501295334,0.926852149,0.816939163,0.529439569,0.413439898
712,712,712,4.3,by reference only,5,5,5,0.100285649,0.899714351,0.872033296,0.657952905,0.699803639,0.996596597,0.961087069,0.999954807,0.946712344,1,1,1,1,1,0.999999851
713,713,713,4.3,by reference,5,5,5,0.066319585,0.933680415,0.915374745,0.802811801,0.826938511,0.996143597,0.955907683,0.99995552,0.947553304,1,1,1,1,1,0.999999851
714,714,714,4.3,by reference,5,5,5,0.066319585,0.933680415,0.915374745,0.802811801,0.826938511,0.996143597,0.955907683,0.99995552,0.947553304,1,1,1,1,1,0.999999851
715,715,715,4.3,by refrence,5,5,5,0.164900243,0.835099757,0.789583646,0.410512716,0.482638677,0.996143597,0.955907683,0.999620153,0.552117194,0.999897562,0.999726585,0.918206246,0.795301805,0.698088348,0.623662887
716,716,716,4.3,"function( int [], int length)",4,4,4,0.181474745,0.818525255,0.768434216,0.106535383,0.2158541,0.974710194,0.710848121,0.999858425,0.83306687,0.934889776,0.826215641,0.890811857,0.726744223,0.331202507,0.166334716
717,717,717,4.3,by reference,5,5,5,0.066319585,0.933680415,0.915374745,0.802811801,0.826938511,0.996143597,0.955907683,0.99995552,0.947553304,1,1,1,1,1,0.999999851
718,718,718,4.3,by reference,5,5,5,0.066319585,0.933680415,0.915374745,0.802811801,0.826938511,0.996143597,0.955907683,0.99995552,0.947553304,1,1,1,1,1,0.999999851
719,719,719,4.3,"The function reads the variables, stores them. then returns the what ever the variable reads. The function then prints the content of the array. ",1,4,2.5,0.150035679,0.849964321,0.808551158,0.326881409,0.409239971,0.973463531,0.696594353,0.999876739,0.854661707,0.81450478,0.504898524,0.930301214,0.825570841,0.466286629,0.334718904
720,720,720,4.4,a static array will store the new values that were assigned to each of its elements. meaning if you call a function twice it will use the last values that were returned the first time.  if you don't declare it static then the new values will not be stored and will be reset to their original value,5,5,5,0.014407337,0.985592663,0.98161592,0.469175637,0.534123971,0.989563314,0.88067179,0.999980388,0.976875465,0.958008462,0.88792125,0.982644799,0.956566631,0.852844179,0.816568126
721,721,721,4.4,a static array can only be referenced not accessed. Also static arrays can be used without creating an object.,3,5,4,0.025081098,0.974918902,0.967995965,0.409509718,0.4817584,0.985000778,0.82850587,0.999976146,0.971873353,0.93812991,0.834863816,0.978249892,0.945567875,0.805076957,0.757025637
722,722,722,4.4,An array declared as static is not created and and initialized each time the function and it is also not destroyed when the function terminates.,5,5,5,0.011656702,0.988343298,0.985125791,0.642567694,0.686300866,0.990092769,0.88672533,0.999982532,0.979403257,0.976725364,0.937878148,0.981895438,0.954691269,0.85607928,0.820600725
723,723,723,4.4,"A program intializes static local arrays when their declarations are first encountered.  If a static array is not initialized explicityly by the programmer, earch element of that array is intialized to zero by the compiler when the array is created.  Non-static array members cannot be initialized at all in C++.",3,5,4,0.013538897,0.986461103,0.982724068,0.598630846,0.647739854,0.993148375,0.92166171,0.999985492,0.982893065,0.92516343,0.80025525,0.981149068,0.952823393,0.869722366,0.837607016
724,724,724,4.4,Arrays that are static remain the same size throughout the program execution.,3,5,4,0.012992322,0.987007678,0.98342151,0.457059562,0.523490343,0.98952763,0.880263793,0.999967838,0.962077086,0.934542584,0.825288957,0.966787562,0.916882087,0.843985438,0.805525587
725,725,725,4.4,"a static array will only be initilized once, a non static array will be re-initilized once the program reaches the initilization line again.",5,5,5,0.020113826,0.979886174,0.974334314,0.490371555,0.55272649,0.988328668,0.866555424,0.999974411,0.969827237,0.948872112,0.863535606,0.978329644,0.945767463,0.818739295,0.774055927
726,726,726,4.4,An array declared as static is available from beginning of program to end. One w/o static declaration disappears if it is not accessed within the right scope.,4,5,4.5,0.014071524,0.985928476,0.982044424,0.49112609,0.553388705,0.987944469,0.862162672,0.999973283,0.968498016,0.97736708,0.939590939,0.986562272,0.966370554,0.854458869,0.818580859
727,727,727,4.4,a static array has pre-runtime size and that size cannot be changed. A dynamic array gets its size at runtime.,1,5,3,0.019804955,0.980195046,0.974728441,0.332311183,0.414005392,0.987810817,0.860634548,0.999968848,0.963267807,0.95088028,0.868895566,0.981357464,0.953344928,0.75329715,0.692481407
728,728,728,4.4,"If an array is declared as static, it is not created each time the array is called.",5,5,5,0.010802567,0.989197433,0.986215686,0.705411673,0.74145565,0.989461387,0.879506403,0.999959248,0.951948781,0.948516451,0.862586318,0.962171763,0.905330524,0.774042487,0.71834075
729,729,729,4.4,"An array that is not declared as static will re-initialize every time the function declaring it is called. A static array will initialize only once, at the declaration, and will store the values in it's elements throughout the duration of the program, even if the same function is called multiple times, a static array will only initialize once.",5,5,5,0.005197525,0.994802475,0.993367843,0.77354151,0.801249548,0.993286665,0.923242849,0.999992927,0.991659945,0.963826825,0.903450923,0.976356618,0.940829741,0.913309515,0.891938987
730,730,730,4.4,"All elements are initialized to zero if not explicitly initialized, this does not happen for automatic local arrays  ",4,5,4.5,0.024899185,0.975100815,0.96822809,0.360919058,0.439112988,0.992578349,0.915144289,0.999974801,0.970287241,0.957552714,0.886704822,0.964974276,0.912344132,0.825471997,0.782448332
731,731,731,4.4,"All elements are initialized to zero if not explicitly initialized for a static array, while a non-static array is not initialized to zero.",4,5,4.5,0.023480237,0.976519764,0.9700387,0.416106463,0.487548008,0.993166037,0.921863647,0.99996029,0.953177006,0.926381913,0.803507478,0.967895539,0.919654926,0.699979842,0.626020659
732,732,732,4.4,static cannot be changed,1,5,3,0.059840918,0.940159082,0.923641667,0.103927068,0.213564923,0.972046506,0.680392751,0.999907435,0.890855856,0.834447274,0.558126625,0.976344955,0.940800553,0.474027961,0.34436858
733,733,733,4.4,"A static array has a set size that cannot change. The data may not need all of the space assigned, or could go beyond the size.",3,5,4,0.014166296,0.985833705,0.981923494,0.363853276,0.441688193,0.991661674,0.904663454,0.999959264,0.951967122,0.967271565,0.912645207,0.983933349,0.959791374,0.818434834,0.773676413
734,734,734,4.4,"A static member prevents naming conflicts (not put into global namespace) while allowing for information hiding (private, public).",1,5,3,0.030632794,0.969367206,0.960911878,0.24594903,0.33820997,0.986359062,0.844035862,0.999948375,0.939127732,0.966672609,0.911046546,0.984012963,0.959990617,0.77041316,0.713816745
735,735,735,4.4,A static local array exists for the duration of the program and its elements are initialized to 0 if not explicitly initialized. So a static local array's elements will still be the same when called later unless specifically initialized to something else.  This doesn't happen for automatic arrays.,5,5,5,0.013973713,0.986026287,0.982169234,0.564067662,0.617405604,0.990360597,0.889787553,0.99998751,0.985272297,0.960076724,0.893441605,0.976659459,0.941587635,0.887279332,0.859492011
736,736,736,4.4,"Static arrays are those with a declared size, that is known to the program, whereas non-static arrays leave the size undeclared and open so it can be assigned later. Usually used for input purposes. ",1,5,3,0.012213469,0.987786531,0.984415344,0.574657798,0.626699998,0.993742123,0.92845035,0.999979506,0.975834846,0.974074398,0.930802509,0.961283925,0.903108608,0.880339265,0.850841124
737,737,737,4.4,"static arrays keep the values after the end of a function, while non static reinitialize every time.",5,5,5,0.017190218,0.982809782,0.978064902,0.444503069,0.512470184,0.990196774,0.887914479,0.999971256,0.966106992,0.974018755,0.930653993,0.978681611,0.946648301,0.840462625,0.801134352
738,738,738,4.4,"Static arrays are created and initialized only once, and the values aren't destroyed  when the function terminates in the program. Automatic arrays reset everytime the function is called.",5,5,5,0.009993255,0.990006745,0.987248386,0.654135346,0.696453173,0.992206345,0.910890975,0.999984715,0.9819776,0.949124716,0.864209826,0.980866665,0.952116648,0.881731987,0.852577171
